CLE_ABONNEMENT,CLE_FACTURE,DATE_EMISSION_FACTURE,CONSO_FACTURE,DATE_RELEVE_INDEX_PRECEDENT_FACTURE_COMPOSITE,DATE_RELEVE_INDEX_FACTURE,NB_FACTURES_PAR_PDS,NB_JOURS_CONNUS,NUM_FAC_PAR_PDS
GN_1180280200945901,GN|1180280200945901|24220|1|00000,2024-08-12,0,2024-01-16,2024-07-30,5,196,5
GN_1180280200967002,GN|1180280200967002|24220|1|00000,2024-08-12,119,2024-01-19,2024-08-02,3,196,3
GN_1180280200972101,GN|1180280200972101|24220|1|00000,2024-08-12,89,2024-01-19,2024-08-02,5,196,5
GN_1180380300012508,GN|1180380300012508|24310|1|00000,2024-03-22,174,2023-08-22,2024-03-05,5,196,4
GN_1180380300070801,GN|1180380300070801|24320|1|00000,2024-03-27,157,2023-09-04,2024-03-18,5,196,4
GN_1180380300157103,GN|1180380300157103|24310|1|00000,2024-03-22,18,2023-08-21,2024-03-04,5,196,4
GN_1180380300260301,GN|1180380300260301|24320|1|00000,2024-03-27,20,2023-09-04,2024-03-18,5,196,4
GN_1180380300289606,GN|1180380300289606|24320|1|00000,2024-03-27,46,2023-09-04,2024-03-18,5,196,4
GN_1180380300373903,GN|1180380300373903|24320|1|00000,2024-03-27,8,2023-09-04,2024-03-18,5,196,4
GN_1180380300375104,GN|1180380300375104|24320|1|00000,2024-03-27,49,2023-09-04,2024-03-18,5,196,4
GN_1180380300423005,GN|1180380300423005|24320|1|00000,2024-03-27,41,2023-09-04,2024-03-18,5,196,4
GN_1180380300444408,GN|1180380300444408|24320|1|00000,2024-03-27,39,2023-09-04,2024-03-18,5,196,4
GN_1180380300458701,GN|1180380300458701|24320|1|00000,2024-03-27,1,2023-09-04,2024-03-18,5,196,4
GN_1180380300477104,GN|1180380300477104|24320|1|00000,2024-03-27,119,2023-09-04,2024-03-18,5,196,4
GN_1180380300523701,GN|1180380300523701|24320|1|00000,2024-03-27,3694,2023-09-04,2024-03-18,5,196,4
GN_1180380300578305,GN|1180380300578305|24320|1|00000,2024-03-27,27,2023-09-04,2024-03-18,5,196,4
GN_1180380300586702,GN|1180380300586702|23320|1|00000,2023-04-12,49,2022-09-16,2023-03-31,5,196,2
GN_1180380300678601,GN|1180380300678601|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380300702501,GN|1180380300702501|24310|1|00000,2024-03-22,86,2023-08-22,2024-03-05,5,196,4
GN_1180380300749207,GN|1180380300749207|24320|1|00000,2024-03-27,41,2023-09-04,2024-03-18,5,196,4
GN_1180380300799701,GN|1180380300799701|23320|1|00000,2023-04-12,267,2022-09-16,2023-03-31,5,196,2
GN_1180380300829302,GN|1180380300829302|24320|1|00000,2024-03-27,48,2023-09-04,2024-03-18,5,196,4
GN_1180380300866004,GN|1180380300866004|23320|1|00000,2023-04-12,72,2022-09-16,2023-03-31,5,196,2
GN_1180380300874209,GN|1180380300874209|24320|1|00000,2024-03-27,25,2023-09-04,2024-03-18,5,196,4
GN_1180380300920201,GN|1180380300920201|24320|1|00000,2024-03-27,59,2023-09-04,2024-03-18,5,196,4
GN_1180380300928308,GN|1180380300928308|24320|1|00000,2024-03-27,6,2023-09-04,2024-03-18,5,196,4
GN_1180380300941701,GN|1180380300941701|24320|1|00000,2024-03-27,8,2023-09-04,2024-03-18,5,196,4
GN_1180380300941901,GN|1180380300941901|24320|1|00000,2024-03-27,3,2023-09-04,2024-03-18,5,196,4
GN_1180380300942001,GN|1180380300942001|24320|1|00000,2024-03-27,1656,2023-09-04,2024-03-18,5,196,4
GN_1180380300942201,GN|1180380300942201|24320|1|00000,2024-03-27,11,2023-09-03,2024-03-17,5,196,4
GN_1180380300942401,GN|1180380300942401|24320|1|00000,2024-03-27,61,2023-09-04,2024-03-18,5,196,4
GN_1180380300942501,GN|1180380300942501|24320|1|00000,2024-03-27,2,2023-09-04,2024-03-18,5,196,4
GN_1180380300942701,GN|1180380300942701|24320|1|00000,2024-03-27,117,2023-09-04,2024-03-18,5,196,4
GN_1180380300942901,GN|1180380300942901|24320|1|00000,2024-03-27,8,2023-09-04,2024-03-18,5,196,4
GN_1180380300943001,GN|1180380300943001|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380300943301,GN|1180380300943301|24320|1|00000,2024-03-27,4,2023-09-04,2024-03-18,5,196,4
GN_1180380300943401,GN|1180380300943401|24320|1|00000,2024-03-27,4,2023-09-04,2024-03-18,5,196,4
GN_1180380300943501,GN|1180380300943501|24320|1|00000,2024-03-27,3,2023-09-04,2024-03-18,5,196,4
GN_1180380300943701,GN|1180380300943701|24320|1|00000,2024-03-27,15,2023-09-04,2024-03-18,5,196,4
GN_1180380300943901,GN|1180380300943901|24320|1|00000,2024-03-27,3,2023-09-04,2024-03-18,5,196,4
GN_1180380300944001,GN|1180380300944001|24320|1|00000,2024-03-27,1,2023-09-04,2024-03-18,5,196,4
GN_1180380300944801,GN|1180380300944801|24320|1|00000,2024-03-27,783,2023-09-04,2024-03-18,5,196,4
GN_1180380300944901,GN|1180380300944901|24320|1|00000,2024-03-27,3,2023-09-04,2024-03-18,5,196,4
GN_1180380300945001,GN|1180380300945001|24320|1|00000,2024-03-27,30,2023-09-04,2024-03-18,5,196,4
GN_1180380300945101,GN|1180380300945101|24320|1|00000,2024-03-27,1411,2023-09-04,2024-03-18,5,196,4
GN_1180380300946002,GN|1180380300946002|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380300946901,GN|1180380300946901|24320|1|00000,2024-03-27,10,2023-09-04,2024-03-18,5,196,4
GN_1180380300947001,GN|1180380300947001|24320|1|00000,2024-03-27,47,2023-09-04,2024-03-18,5,196,4
GN_1180380300947201,GN|1180380300947201|24320|1|00000,2024-03-27,522,2023-09-04,2024-03-18,5,196,4
GN_1180380300947301,GN|1180380300947301|24320|1|00000,2024-03-27,164,2023-09-04,2024-03-18,5,196,4
GN_1180380300947701,GN|1180380300947701|24320|1|00000,2024-03-27,6,2023-09-04,2024-03-18,5,196,4
GN_1180380300948801,GN|1180380300948801|24320|1|00000,2024-03-27,122,2023-09-04,2024-03-18,5,196,4
GN_1180380300949001,GN|1180380300949001|24320|1|00000,2024-03-27,46,2023-09-04,2024-03-18,5,196,4
GN_1180380300949501,GN|1180380300949501|24320|1|00000,2024-03-27,86,2023-09-04,2024-03-18,5,196,4
GN_1180380300949701,GN|1180380300949701|24320|1|00000,2024-03-27,18,2023-09-04,2024-03-18,5,196,4
GN_1180380300950002,GN|1180380300950002|24320|1|00000,2024-03-27,1,2023-09-04,2024-03-18,5,196,4
GN_1180380300950401,GN|1180380300950401|24320|1|00000,2024-03-27,46,2023-09-04,2024-03-18,5,196,4
GN_1180380300950501,GN|1180380300950501|24320|1|00000,2024-03-27,24,2023-09-04,2024-03-18,5,196,4
GN_1180380300950701,GN|1180380300950701|24320|1|00000,2024-03-27,4,2023-09-04,2024-03-18,5,196,4
GN_1180380300951701,GN|1180380300951701|24320|1|00000,2024-03-27,2,2023-09-04,2024-03-18,5,196,4
GN_1180380300951801,GN|1180380300951801|24320|1|00000,2024-03-27,2,2023-09-04,2024-03-18,5,196,4
GN_1180380300952001,GN|1180380300952001|24320|1|00000,2024-03-27,1,2023-09-04,2024-03-18,5,196,4
GN_1180380300952101,GN|1180380300952101|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380300952201,GN|1180380300952201|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380300952301,GN|1180380300952301|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301007703,GN|1180380301007703|24320|1|00000,2024-03-27,8,2023-09-04,2024-03-18,5,196,4
GN_1180380301017801,GN|1180380301017801|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301019401,GN|1180380301019401|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301019701,GN|1180380301019701|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301019801,GN|1180380301019801|23320|1|00000,2023-04-12,0,2022-09-16,2023-03-31,5,196,2
GN_1180380301019901,GN|1180380301019901|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301020101,GN|1180380301020101|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301021401,GN|1180380301021401|24310|1|00000,2024-03-22,549,2023-08-21,2024-03-04,5,196,4
GN_1180380301022605,GN|1180380301022605|24310|1|00000,2024-03-22,4,2023-08-22,2024-03-05,5,196,4
GN_1180380301023801,GN|1180380301023801|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301030201,GN|1180380301030201|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301031701,GN|1180380301031701|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301032201,GN|1180380301032201|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301033201,GN|1180380301033201|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301034401,GN|1180380301034401|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301035601,GN|1180380301035601|24310|1|00000,2024-03-22,0,2023-08-21,2024-03-04,5,196,4
GN_1180380301036501,GN|1180380301036501|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301036701,GN|1180380301036701|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301040801,GN|1180380301040801|24320|1|00000,2024-03-27,260,2023-09-04,2024-03-18,5,196,4
GN_1180380301049701,GN|1180380301049701|24320|1|00000,2024-03-27,44,2023-09-04,2024-03-18,5,196,4
GN_1180380301054701,GN|1180380301054701|24320|1|00000,2024-03-27,20,2023-09-04,2024-03-18,5,196,4
GN_1180380301063002,GN|1180380301063002|24320|1|00000,2024-03-27,0,2023-09-03,2024-03-17,5,196,4
GN_1180380301072001,GN|1180380301072001|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301072201,GN|1180380301072201|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301072403,GN|1180380301072403|24310|1|00000,2024-03-22,27,2023-08-21,2024-03-04,5,196,4
GN_1180380301082602,GN|1180380301082602|24320|1|00000,2024-03-27,4,2023-09-04,2024-03-18,6,196,5
GN_1180380301095501,GN|1180380301095501|24320|1|00000,2024-03-27,9,2023-09-04,2024-03-18,5,196,4
GN_1180380301100202,GN|1180380301100202|24320|1|00000,2024-03-27,47,2023-09-04,2024-03-18,5,196,4
GN_1180380301113101,GN|1180380301113101|24320|1|00000,2024-03-27,55,2023-09-04,2024-03-18,5,196,4
GN_1180380301113701,GN|1180380301113701|24320|1|00000,2024-03-27,97,2023-09-04,2024-03-18,5,196,4
GN_1180380301116801,GN|1180380301116801|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301116901,GN|1180380301116901|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301118101,GN|1180380301118101|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301126501,GN|1180380301126501|24320|1|00000,2024-03-27,49,2023-09-03,2024-03-17,5,196,4
GN_1180380301129901,GN|1180380301129901|24320|1|00000,2024-03-27,1,2023-09-04,2024-03-18,5,196,4
GN_1180380301132902,GN|1180380301132902|24320|1|00000,2024-03-27,9,2023-09-04,2024-03-18,5,196,4
GN_1180380301133101,GN|1180380301133101|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301137103,GN|1180380301137103|24320|1|00000,2024-03-27,59,2023-09-03,2024-03-17,5,196,4
GN_1180380301142302,GN|1180380301142302|24320|1|00000,2024-03-27,12,2023-09-04,2024-03-18,5,196,4
GN_1180380301150301,GN|1180380301150301|24310|1|00000,2024-03-22,64,2023-08-21,2024-03-04,5,196,4
GN_1180380301195901,GN|1180380301195901|24320|1|00000,2024-03-27,3,2023-09-04,2024-03-18,5,196,4
GN_1180380301216201,GN|1180380301216201|24320|1|00000,2024-03-27,227,2023-09-04,2024-03-18,5,196,4
GN_1180380301225101,GN|1180380301225101|24320|1|00000,2024-03-27,48,2023-09-04,2024-03-18,5,196,4
GN_1180380301242901,GN|1180380301242901|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301243101,GN|1180380301243101|23320|1|00000,2023-04-12,0,2022-09-16,2023-03-31,5,196,2
GN_1180380301244101,GN|1180380301244101|24320|1|00000,2024-03-27,15,2023-09-04,2024-03-18,5,196,4
GN_1180380301250801,GN|1180380301250801|24320|1|00000,2024-03-27,63,2023-09-04,2024-03-18,5,196,4
GN_1180380301257301,GN|1180380301257301|24310|1|00000,2024-03-22,88,2023-08-22,2024-03-05,5,196,4
GN_1180380301266002,GN|1180380301266002|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301267702,GN|1180380301267702|23320|1|00000,2023-04-12,60,2022-09-16,2023-03-31,5,196,2
GN_1180380301268901,GN|1180380301268901|24320|1|00000,2024-03-27,0,2023-09-04,2024-03-18,5,196,4
GN_1180380301270401,GN|1180380301270401|24320|1|00000,2024-03-27,143,2023-09-04,2024-03-18,5,196,4
GN_1180380301280101,GN|1180380301280101|24310|1|00000,2024-03-22,0,2023-08-21,2024-03-04,4,196,3
GN_1180380301280401,GN|1180380301280401|24310|1|00000,2024-03-22,0,2023-08-22,2024-03-05,4,196,3
GN_1180480400115903,GN|1180480400115903|23220|1|00000,2023-08-30,127,2023-01-28,2023-08-12,5,196,3
GN_1180480400134806,GN|1180480400134806|23220|1|00000,2023-08-30,10,2023-01-28,2023-08-12,4,196,3
GN_1180480400278904,GN|1180480400278904|24270|1|00000,2024-12-10,2601,2024-04-16,2024-10-29,5,196,5
GN_1180480400356001,GN|1180480400356001|23220|1|00000,2023-08-30,7,2023-01-28,2023-08-12,5,196,3
GN_1180480400447701,GN|1180480400447701|23220|1|00000,2023-08-30,53,2023-01-28,2023-08-12,5,196,3
GN_1180480400577605,GN|1180480400577605|24220|1|00000,2024-08-29,41,2024-01-27,2024-08-10,5,196,5
GN_1180480400581401,GN|1180480400581401|24220|1|00000,2024-08-29,193,2024-01-27,2024-08-10,5,196,5
GN_1180480400619706,GN|1180480400619706|23220|1|00000,2023-08-30,2,2023-01-28,2023-08-12,5,196,3
GN_1180480400679703,GN|1180480400679703|23220|1|00000,2023-08-30,0,2023-01-28,2023-08-12,5,196,3
GN_1180480400680701,GN|1180480400680701|23220|1|00000,2023-08-30,16,2023-01-28,2023-08-12,5,196,3
GN_1180480400681801,GN|1180480400681801|23220|1|00000,2023-08-30,95,2023-01-28,2023-08-12,5,196,3
GN_1180480400682701,GN|1180480400682701|23220|1|00000,2023-08-30,308,2023-01-28,2023-08-12,5,196,3
GN_1180480400682801,GN|1180480400682801|23220|1|00000,2023-08-30,1090,2023-01-29,2023-08-13,5,196,3
GN_1180480400759701,GN|1180480400759701|23220|1|00000,2023-08-30,0,2023-01-29,2023-08-13,5,196,3
GN_1180480400780601,GN|1180480400780601|23220|1|00000,2023-08-30,0,2023-01-28,2023-08-12,5,196,3
GN_1180480400780701,GN|1180480400780701|23220|1|00000,2023-08-30,0,2023-01-28,2023-08-12,5,196,3
GN_1180480400796502,GN|1180480400796502|23220|1|00000,2023-08-30,0,2023-01-29,2023-08-13,5,196,3
GN_1180480400803301,GN|1180480400803301|24270|1|00000,2024-12-10,7931,2024-04-16,2024-10-29,5,196,5
GN_1180480400814501,GN|1180480400814501|23220|1|00000,2023-08-30,0,2023-01-28,2023-08-12,5,196,3
GN_1180480400847102,GN|1180480400847102|23220|1|00000,2023-08-30,3,2023-01-28,2023-08-12,5,196,3
GN_1180480400847206,GN|1180480400847206|24220|1|00000,2024-08-29,20,2024-02-06,2024-08-20,5,196,5
GN_1180480400920701,GN|1180480400920701|22220|1|00000,2022-09-05,56,2022-02-04,2022-08-19,5,196,1
GN_1180480400953201,GN|1180480400953201|23220|1|00000,2023-08-30,0,2023-01-28,2023-08-12,5,196,3
GN_1180480400955001,GN|1180480400955001|23220|1|00000,2023-08-30,2,2023-01-28,2023-08-12,5,196,3
GN_1180480400955402,GN|1180480400955402|23220|1|00000,2023-08-30,49,2023-01-28,2023-08-12,4,196,3
GN_1180480400979801,GN|1180480400979801|23220|1|00000,2023-08-30,0,2023-01-28,2023-08-12,5,196,3
GN_1180480400984801,GN|1180480400984801|24220|1|00000,2024-08-29,2,2024-02-06,2024-08-20,5,196,5
GN_1180480400984901,GN|1180480400984901|24220|1|00000,2024-08-29,301,2024-02-06,2024-08-20,5,196,5
GN_1180480400997001,GN|1180480400997001|23220|1|00000,2023-08-30,0,2023-01-28,2023-08-12,5,196,3
GN_1180480400997001,GN|1180480400997001|24220|1|00000,2024-08-29,0,2024-02-06,2024-08-20,5,196,5
GN_1180480400997101,GN|1180480400997101|23220|1|00000,2023-08-30,2,2023-01-28,2023-08-12,5,196,3
GN_1180480401000802,GN|1180480401000802|23220|1|00000,2023-08-30,79,2023-01-29,2023-08-13,5,196,3
GN_1180480401004201,GN|1180480401004201|23220|1|00000,2023-08-30,0,2023-01-28,2023-08-12,5,196,3
GN_1180580500085002,GN|1180580500085002|23220|1|00000,2023-10-09,60,2023-03-12,2023-09-24,5,196,3
GN_1180580500166901,GN|1180580500166901|23220|1|00000,2023-10-09,92,2023-03-12,2023-09-24,5,196,3
GN_1180680600040001,GN|1180680600040001|23220|1|00000,2023-09-22,23,2023-02-26,2023-09-10,5,196,3
GN_1180680600056901,GN|1180680600056901|22220|1|00000,2022-09-28,0,2022-03-07,2022-09-19,4,196,1
GN_1180680600058301,GN|1180680600058301|22220|1|00000,2022-09-28,121,2022-03-07,2022-09-19,5,196,1
GN_1180680600062101,GN|1180680600062101|22220|1|00000,2022-09-28,332,2022-03-07,2022-09-19,5,196,1
GN_1180680600067001,GN|1180680600067001|22220|1|00000,2022-09-28,182,2022-03-07,2022-09-19,5,196,1
GN_1180680600077901,GN|1180680600077901|22220|1|00000,2022-09-28,87,2022-03-07,2022-09-19,5,196,1
GN_1180680600092303,GN|1180680600092303|23220|1|00000,2023-09-22,26,2023-02-25,2023-09-09,5,196,3
GN_1180780700006704,GN|1180780700006704|22220|1|00000,2022-09-06,0,2022-02-04,2022-08-19,6,196,1
GN_1180780700009401,GN|1180780700009401|22220|1|00000,2022-09-06,60,2022-02-05,2022-08-20,5,196,1
GN_1180780700017603,GN|1180780700017603|24220|1|00000,2024-09-02,36,2024-02-14,2024-08-28,5,196,5
GN_1180780700026801,GN|1180780700026801|22220|1|00000,2022-09-06,197,2022-02-05,2022-08-20,5,196,1
GN_1180780700143301,GN|1180780700143301|22220|1|00000,2022-09-06,53,2022-02-05,2022-08-20,5,196,1
GN_1180780700174401,GN|1180780700174401|24220|1|00000,2024-09-02,1,2024-02-14,2024-08-28,5,196,5
GN_1180780700176001,GN|1180780700176001|22220|1|00000,2022-09-06,6,2022-02-05,2022-08-20,5,196,1
GN_1180780700204801,GN|1180780700204801|22220|1|00000,2022-09-06,182,2022-02-05,2022-08-20,5,196,1
GN_1180780700205701,GN|1180780700205701|22220|1|00000,2022-09-06,3,2022-02-05,2022-08-20,5,196,1
GN_1180780700206001,GN|1180780700206001|22220|1|00000,2022-09-06,0,2022-02-04,2022-08-19,5,196,1
GN_1180780700278001,GN|1180780700278001|22220|1|00000,2022-09-06,0,2022-02-05,2022-08-20,5,196,1
GN_1180780700278001,GN|1180780700278001|23220|1|00000,2023-09-07,1,2023-02-07,2023-08-22,5,196,3
GN_1180780700278101,GN|1180780700278101|23220|1|00000,2023-09-07,9,2023-02-06,2023-08-21,5,196,3
GN_1180780700278702,GN|1180780700278702|24220|1|00000,2024-09-02,1,2024-02-14,2024-08-28,5,196,5
GN_1180780700279401,GN|1180780700279401|22220|1|00000,2022-09-06,65,2022-02-05,2022-08-20,5,196,1
GN_1180780700279901,GN|1180780700279901|22220|1|00000,2022-09-06,72,2022-02-05,2022-08-20,5,196,1
GN_1180780700279901,GN|1180780700279901|24220|1|00000,2024-09-02,75,2024-02-14,2024-08-28,5,196,5
GN_1180780700280101,GN|1180780700280101|24220|1|00000,2024-09-02,40,2024-02-14,2024-08-28,5,196,5
GN_1180780700280401,GN|1180780700280401|22220|1|00000,2022-09-06,109,2022-02-05,2022-08-20,5,196,1
GN_1180780700280601,GN|1180780700280601|22220|1|00000,2022-09-06,0,2022-02-05,2022-08-20,5,196,1
GN_1180780700280801,GN|1180780700280801|22220|1|00000,2022-09-06,28,2022-02-05,2022-08-20,5,196,1
GN_1180780700281001,GN|1180780700281001|24220|1|00000,2024-09-02,21,2024-02-14,2024-08-28,5,196,5
GN_1180780700281201,GN|1180780700281201|22220|1|00000,2022-09-06,36,2022-02-05,2022-08-20,5,196,1
GN_1180780700281401,GN|1180780700281401|24220|1|00000,2024-09-02,36,2024-02-14,2024-08-28,5,196,5
GN_1180780700281501,GN|1180780700281501|23220|1|00000,2023-09-07,79,2023-02-06,2023-08-21,5,196,3
GN_1180780700353101,GN|1180780700353101|24220|1|00000,2024-09-02,150,2024-02-14,2024-08-28,5,196,5
GN_1180780700355801,GN|1180780700355801|22220|1|00000,2022-09-06,15,2022-02-05,2022-08-20,5,196,1
GN_1180780700356501,GN|1180780700356501|24220|1|00000,2024-09-02,35,2024-02-14,2024-08-28,5,196,5
GN_1180780700360101,GN|1180780700360101|22220|1|00000,2022-09-06,18,2022-02-05,2022-08-20,5,196,1
GN_1180780700370401,GN|1180780700370401|23220|1|00000,2023-09-07,10,2023-02-07,2023-08-22,5,196,3
GN_1180780700444301,GN|1180780700444301|23220|1|00000,2023-09-07,2578,2023-02-06,2023-08-21,5,196,3
GN_1180780700454701,GN|1180780700454701|22220|1|00000,2022-09-06,0,2022-02-05,2022-08-20,5,196,1
GN_1180780700469401,GN|1180780700469401|22220|1|00000,2022-09-06,492,2022-02-05,2022-08-20,5,196,1
GN_1180880800104702,GN|1180880800104702|23220|1|00000,2023-10-03,1182,2023-03-09,2023-09-21,5,196,3
GN_1180880800267301,GN|1180880800267301|23220|1|00000,2023-10-03,52,2023-03-09,2023-09-21,5,196,3
GN_1180880800366001,GN|1180880800366001|23220|1|00000,2023-10-03,3,2023-03-09,2023-09-21,4,196,2
GN_1180880800366201,GN|1180880800366201|23220|1|00000,2023-10-03,0,2023-03-09,2023-09-21,4,196,2
GN_1180880800366301,GN|1180880800366301|23220|1|00000,2023-10-03,90,2023-03-09,2023-09-21,4,196,2
GN_1180880800366401,GN|1180880800366401|23220|1|00000,2023-10-03,0,2023-03-09,2023-09-21,4,196,2
GN_1180880800366501,GN|1180880800366501|23220|1|00000,2023-10-03,0,2023-03-09,2023-09-21,4,196,2
GN_1180880800366801,GN|1180880800366801|23220|1|00000,2023-10-03,3,2023-03-09,2023-09-21,4,196,2
GN_1180880800367001,GN|1180880800367001|23220|1|00000,2023-10-03,0,2023-03-09,2023-09-21,5,196,2
GN_1180880800367201,GN|1180880800367201|23220|1|00000,2023-10-03,0,2023-03-09,2023-09-21,4,196,2
GN_1180880800367301,GN|1180880800367301|23220|1|00000,2023-10-03,0,2023-03-09,2023-09-21,4,196,2
GN_1180980900012510,GN|1180980900012510|22220|1|00000,2022-09-20,175,2022-02-21,2022-09-05,6,196,1
GN_1180980900039002,GN|1180980900039002|23220|1|00000,2023-09-18,112,2023-02-27,2023-09-11,5,196,3
GN_1180980900039501,GN|1180980900039501|23220|1|00000,2023-09-18,98,2023-02-27,2023-09-11,5,196,3
GN_1180980900041506,GN|1180980900041506|22220|1|00000,2022-09-20,311,2022-02-21,2022-09-05,5,196,1
GN_1180980900141805,GN|1180980900141805|23220|1|00000,2023-09-18,0,2023-02-21,2023-09-05,5,196,3
GN_1180980900287601,GN|1180980900287601|24220|1|00000,2024-09-16,0,2024-02-19,2024-09-02,5,196,5
GN_1180980900353511,GN|1180980900353511|23220|1|00000,2023-09-18,50,2023-02-21,2023-09-05,5,196,3
GN_1180980900399101,GN|1180980900399101|22220|1|00000,2022-09-20,0,2022-02-25,2022-09-09,5,196,1
GN_1180980900420101,GN|1180980900420101|24220|1|00000,2024-09-16,2892,2024-02-19,2024-09-02,5,196,5
GN_1180980900458201,GN|1180980900458201|24220|1|00000,2024-09-16,0,2024-02-19,2024-09-02,5,196,5
GN_1180980900458501,GN|1180980900458501|24220|1|00000,2024-09-16,0,2024-02-19,2024-09-02,5,196,5
GN_1180980900458801,GN|1180980900458801|24220|1|00000,2024-09-16,0,2024-02-19,2024-09-02,5,196,5
GN_1180980900459101,GN|1180980900459101|24220|1|00000,2024-09-16,0,2024-02-19,2024-09-02,5,196,5
GN_1180980900459301,GN|1180980900459301|24220|1|00000,2024-09-16,0,2024-02-19,2024-09-02,5,196,5
